,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
17269,gisto_gisto,03678d6b989a0c561bcdcb59d63e9728d36d5305,1385926717,"Merge branch 'master' into maayan

Conflicts:
	app/js/controllers/headerController.js
	server/app.js
","b8d09d3a186adc66b0cb528547240bc6c6546709,6fef8bd2a1fd4126401d3209ff931168092a3d8f",1,0,0,0,1,"6,6,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,72,0.0,55
17270,gisto_gisto,6ac7e358de4495fccb65e73db2e24794ac8e1564,1386664830,"* Changed outside links to work via custom directive. Removed few unnecessary functions from controllers as outcome.

* Removed comments from where they should not be.

* Minified with grunt as ""Production"".
",ce7aced79134a87a72e817123ad124217cffb848,2,0,0,0,2,"6,6,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,74,0.0,55
17271,gisto_gisto,97ebf8676efa3f448a81f33745f005c6050d44fa,1389858479,"Add new version changes to changlog. Renamed change.log to changelog.md
",bcc9cadcc5722898a3ee4f4364cb7f057b945a06,1,1,0,0,2,"6,6,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,74,0.0,55
17272,gisto_gisto,3ddf87239e8351c8009fa0ec447ff0bc25ada44e,1392761766,"Merge branch 'master' into sasha

Conflicts:
	app/js/services/githubApiService.js
","6d4ed7e0627d705dc6f41298d4bac94e1b88fe2b,b77bc9c8ec3888b2814453b6aaef5982dd12e80c",1,0,0,0,1,"6,7,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,75,0.0,55
17273,gisto_gisto,5259684d0fe2d50f8fa77893974b7d2723539b8c,1392765696,"Small fixes.
",451ae367b60276522fe1853ed7ff9187fb436416,2,0,0,0,2,"6,7,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,77,0.0,55
17274,gisto_gisto,406707c6d728582e0a0e17ad971489f87ab99697,1392843418,"Added missing configuration file
",7065f10e3612ff376acd28cd14b95606c17160fc,1,0,0,0,1,"6,8,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,78,0.0,55
17275,gisto_gisto,c4bafeff953fe0a1e88888a5e0163da5bd9470d0,1397481265,"Add build/linux/, WIP converting to gulp
",db26fb52231d5138e95d34e310128b908fdc3df2,6,0,1,0,7,"7,8,27,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,84,2.0,55
17276,gisto_gisto,a9559cd2989902d446e353e5fc6a7cb5b870cb71,1399328406,"Merge branch 'sasha'
","f15397a66b148f14ef5fcb436dd98a0a048730e9,d3f3bde13c57fb4a6530cba6c48b6c3461be2a6f",1,1,0,0,2,"6,8,28,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,84,0.0,55
17277,gisto_gisto,bf8b7904db27ad33c70d314a07417f9c8ac23683,1399555289,"DOCS (readme): create COMMIT_GUIDELINES.md

- create COMMIT_GUIDELINES.md",3a1c382295c8f70f1e7878953ee9742155f821d1,1,0,0,0,1,"7,8,28,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,85,0.0,55
17278,gisto_gisto,1889571dabf90fd3476c30246f8bf8677ba2bbaf,1404769760,"TOOLS (bower): Add bower dependency management. Update socket.io to version 1.0.6

Fixes #90
",a8a8e08d59e34f24f80562a054e4146409a8f56a,1,0,0,0,1,"8,8,28,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,86,0.0,55
17279,gisto_gisto,1425c06ea98cf9f0c794a5ec4b6675bee23fd92e,1404770394,"IMPROVE (angular): Update angular to 1.2

Fixes #89
","1889571dabf90fd3476c30246f8bf8677ba2bbaf,997220ced609e7d48317e65aceee925b0d1d045d",1,0,0,0,1,"8,8,28,39,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,87,0.0,55
17280,gisto_gisto,872223353b71023960c08c65aecb84a629bc6bc7,1405067470,"CLEANUP (bower): Add bowerrc, modify emmet git url to http
",1425c06ea98cf9f0c794a5ec4b6675bee23fd92e,1,0,0,0,1,"9,8,28,39,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,88,0.0,55
17281,gisto_gisto,0ab563f6b5e9eca4bfa4aec7419bfd49895bccb2,1405455077,"Feature (enterpise): Add enterprise support

Added GitHub enterprise support and a toggle switch between public and enterprise GitHub.
Introduced a bootstrapping stage for the application to prevent race conditions with API requests.

Fixes #99
",5a3416925376c048e71d831cc5e45d9120255734,2,0,0,0,2,"9,8,29,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,90,0.0,55
17282,gisto_gisto,c7bc4dceb232ec3b2bae80becfcde2d813d12340,1405629904,"FIX (enterprise): Fix github enterprise details not saving properly.

Fix a syntax error with settings promise.
Add validation to api url to not contain last / or trim
Add disable-animate directive to stop ng-animate on certain elements

Fix #99
",b8636dbe8e0855db2ba312ca2b41760b3b88b1f4,1,0,0,0,1,"9,8,29,41,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,91,0.0,55
17283,gisto_gisto,fe1fe5feb83a3350a0aeb58ec78f2e12dcb81375,1408802143,"FIX (enterprise): Add url builder service to serve proper url between
enterprise and public mode

Ref #99
",c7bc4dceb232ec3b2bae80becfcde2d813d12340,1,0,0,0,1,"9,8,29,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,92,0.0,55
17284,gisto_gisto,b70eb4dd2249f801f4ddcd56d9685d5a51453740,1414517269,"Update master changes to enterprise
","fe1fe5feb83a3350a0aeb58ec78f2e12dcb81375,964b78965c1343500100e7338688329e58bd5af5",0,2,0,0,2,"9,8,27,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,90,0.0,55
17285,gisto_gisto,d828bdfff3d94587cbc0cc86a9711e036c7e76c7,1415133728,"FIX(tags): Allow use of tags such as C# F#

- Now the if the description inserted as `My description #tag1 #tag2 #c#`. The hashtag before C will be omitted by tags filter and tags will be as tag1 tag2 c instead of tag1 tag2 c#

Closes #121
",01fcebd287826ae090fd5c7fda7e1301370c5610,1,0,0,0,1,"9,8,27,43,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,91,0.0,55
17286,gisto_gisto,0a0eccd0263e9d8d9c9fd2edb0a37f7fc8f8af57,1415220986,"Merge branch 'feature/toggleDirective'
","7edfc1b2c37900a58fe2a26fe95767d78567d22b,17691b1d24abcb9928125b271d2691df90b8e239",1,0,0,0,1,"9,8,27,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,92,0.0,55
17287,gisto_gisto,ea0aa7409aca9794ff79cc3e854e284983a01821,1415228515,"FIX (settings): Add style-loader directive to manage dynamic styles

Closes #120
",0a0eccd0263e9d8d9c9fd2edb0a37f7fc8f8af57,1,0,0,0,1,"9,8,27,45,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,93,0.0,55
17288,gisto_gisto,30a3f772c21bd3d073d63eecb820b9e83772a8d3,1415400531,"FIX (resource loading): Change style-loader to resource-loader

New directive now allows to manage optional javascript files instead of
just css files.

ref #120
",e30f1aa8fcd8aeb9c0d72aefb044e1b81965deaa,0,0,0,1,1,"9,8,27,45,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,93,0.0,55
17289,gisto_gisto,c3f5b6c0c09d91d7a53e7b66a1a64df1bb097eae,1415973804,"TOOLS(gulp): Fix app structure for clean distribution folder

- now all 3rd party scripts and styles loaded from bower
- add `dist` gulp task which will create `/dist` folder in the root of the project - this will be the final destination for building installers and binaries
- cleaned up

Closes #128
",efdf445c61b7763614e90d789eae44f0c7507926,0,7,0,0,7,"9,8,20,45,0,4,0,0,0,0,0,0,0,0,0,0,0,0",6,86,0.0,55
17290,gisto_gisto,4540c0b8bc0564bd05ee5dfcb7914353477b2c51,1417597386,"TOOLS(linux install script): install script changes

- Linux install script will now install in gisto in /opt

Issue #80
",449fecc6a00a20886a6b8daa4e64e8fb33eb0761,0,2,0,0,2,"9,8,20,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0",6,84,0.0,55
17291,gisto_gisto,47a88773ac82598a39b46db18433b2e6bd479b69,1417651476,"TOOLS(linux install script): libudev.so.0 fix

- fix problem with ""libudev.so.0"" when installing </Gisto>

Closes #134
",4540c0b8bc0564bd05ee5dfcb7914353477b2c51,3,0,0,0,3,"9,8,20,45,1,4,0,0,0,0,0,0,0,0,0,0,0,0",6,87,0.0,55
17292,gisto_gisto,cc952d7a85f34dc1ed6b6032a48f882dd21eb672,1417992857,"TOOLS(build script): add node-webkit build script as submodule

- add https://github.com/Gisto/node-webkit-bash-builder as submodule
",5f49fab95b3618684bfe3131586c3b95dda9fcae,2,0,0,0,2,"11,8,20,45,1,4,0,0,0,0,0,0,0,0,0,0,0,0",6,89,0.0,55
17293,gisto_gisto,f67d1d2a871ab5fadba89c8994d25e632aae0bf9,1418251968,"TOOLS(structur): improve build structur
",ac2945661a5ba6167e7af4184ec9b9b16935a2cf,1,1,14,0,16,"10,9,17,42,6,1,4,0,0,0,0,0,0,0,0,0,0,0",7,89,1.0,55
17294,gisto_gisto,7d3eabd677e83943ea2dc45d72a19eef667acce6,1418327111,"Merge branch 'feature/hotkeys'

* feature/hotkeys:
  Feature (hotkeys): Add keyboard shortcuts
  HOTKEYS WIP

Conflicts:
	app/js/app.js
	bower.json
","9cadc68516f44793891033599352deff756c4778,6d2e43ade3a8741c686e569d1c0b7e86c02cd0a8",1,0,0,0,1,"10,9,17,43,6,1,4,0,0,0,0,0,0,0,0,0,0,0",7,90,0.0,55
17295,gisto_gisto,618ce64a17e3d451f7082efcdb7e5f1aded76717,1418387672,"TOOLS(build/release): add script to handle OSX and Linux releases

- add script to handle OSX and Linux releases automaticaly with a help
  of https://github.com/Gisto/node-webkit-bash-builder loaded as
  submodule

USAGE: flow should be something like:

    `$ ./release.sh --osx v0.2.0` or `$ ./release.sh --all v0.2.0`

    node-webkit-bash-builder script shoul be triggered by this script
    with apropriet flags

NOTE: script depends on cmake because of ""libdmg-hfsplus"" and on
genisoimage (both are not always comes pre-installed)

TODO:
 - create release packaging (installer) for windows platform
 - improve the flow

Issue #80
",7d3eabd677e83943ea2dc45d72a19eef667acce6,1,0,0,0,1,"10,10,17,43,6,1,4,0,0,0,0,0,0,0,0,0,0,0",7,91,0.0,55
17296,gisto_gisto,92accc12b2a53b3e658d6d1b8f87d1cf174a35dd,1418585048,"TOOLS(build/release): add resources for DMG building

- add .DS_Store
- add .background
- exclude both from .gitignore
",da5cee83daead3714fa37ea98419c2d343889d60,2,0,0,0,2,"10,10,17,44,7,1,4,0,0,0,0,0,0,0,0,0,0,0",7,93,0.0,55
17297,gisto_gisto,e70054aa03125a0abf7c9ccc273ed79ddae8843a,1418930429,"TOOLS(build/release): add resources and EXE building

- building windows installers
- NSIS script
- cleaned not needed files
",ca577a5c6c87d9722ad48be4663e5658db1a0fba,1,4,0,0,5,"10,10,17,45,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,90,0.0,55
17298,gisto_gisto,4996e6071597f38eeac7e51e4d99cfd5b56b39d2,1419712074,"Add .travis.yml

- Only testing for now
",05d379771fb172d4621d39c51d07e93227dd6c5a,1,0,0,0,1,"11,10,17,45,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,91,0.0,55
17299,gisto_gisto,9f5d235ab1a20427fc280eba9c378dc409d060dc,1419986521,"CLEANUP(TOOLS): remove trackjs and .travis.yml

- remove trackjs
- remove .travis.yml
- ""Nightly"" builds are now made via drone.io triggered by commit to master via webhook

RECOMMENDED: run `bower update`
",4996e6071597f38eeac7e51e4d99cfd5b56b39d2,0,1,0,0,1,"10,10,17,45,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,90,0.0,55
17300,gisto_gisto,b6eddda556a1d3e3159e0f0a6c7ff5f7fe9c097e,1422305675,"TOOLS(CI): add drone.io script to the repo

 - add drone.io CI script to the repo, it's better to have it in git and execute it as `./droneIO.sh`
",3f6a830b0af1abfa707d4d62f9365b29f7d986b0,1,0,0,0,1,"11,10,17,45,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,91,0.0,55
17301,gisto_gisto,40b34380a7d1204449663fb39f0c122f85b65ffe,1422466567,"TOOLS(build): add debian resources & update submodule build script

- add DEBIAN resources
- update submodule build script
",1aad2402d02b19c0b1f070c5f6fd8a4fcfd8613f,5,0,0,0,5,"11,10,17,50,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,96,0.0,55
17302,gisto_gisto,15444d86d0d0e818e38b811363a50722c589b4cc,1422993644,"Delete notifications server in favor of submodule
",228e0a2c48e2024971679a33558fbab0e9729aad,0,3,0,0,3,"11,7,17,50,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,93,0.0,55
17303,gisto_gisto,9a32a9754360a0de1856f7cf801dd1d310a6af2f,1422993691,"IMPROVE: (notifications): Add notification server as submodule
",15444d86d0d0e818e38b811363a50722c589b4cc,1,0,0,0,1,"12,7,17,50,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,94,0.0,55
17304,gisto_gisto,355a5c725d4661f9aa6c7dab5f02a1d7d3af6459,1424033828,"Merge branch 'feature/customServerSettingsIssue#145'

* feature/customServerSettingsIssue#145:
  FIX (notifications): Fix notification server not updating after first run
  FEATURE(enterprise): Create notification server configuration options for enterprise
  Revert ""FEATURE(enterprise): Create notification server configuration options for enterprise""
  FEATURE(enterprise): Create notification server configuration options for enterprise
","6805909e7a8c0963c93571e07fb8124739edfc5b,b61c68d892ff95e6535497a37d0ff828865f9a48",1,0,0,0,1,"12,7,17,51,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,95,0.0,55
17305,gisto_gisto,d738c416162b5ec561e4b9ed9a3f315e99187abf,1425243648,"Add bugsnag tracking for ajax requests
",9dd1963ceb3fbc018d4e7d0fdf901243e12f8b41,1,0,0,0,1,"12,7,17,52,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,96,0.0,55
17306,gisto_gisto,82d1231184eef485c25966614622a6044fea6f24,1431730999,"FEATURE (create gist): Add language (syntax highlighting) select drop down on create gist view

- Add language (syntax highlighting) select drop down on create gist view, changing syntax changes highlighting in editor

Closes #33
",165f92e4b0686dbc6d5f7113f65ac1219b6d957d,1,0,0,0,1,"12,7,17,53,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,97,0.0,55
17307,gisto_gisto,f8b967a46f9c8a6d7c48bad40087ef25dc02bf34,1432481228,"Offline mode - prototype
",1f2a6e1f334019db254821e31c60a1da742c6dc8,1,0,0,0,1,"12,7,17,54,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,98,0.0,55
17308,gisto_gisto,22af1ffcd12990c3bbda93a1f7804360eb43e92f,1437505431,"Merge branch 'master' into feature/offline

* master:
  UI (CSS): fix z-index on share notification
  FIX(ace): fix ace due to resent changes
  FIX(bugsnag): fix bugsnag due to resent changes
  FIX(drone.io script): install bower, gulp and grunt globally for use of NPM dependencies
  CLEANUP (remove bower): remove Bower - manage dependencies via NPM only
  Update submodules
  TOOLS (npm start): fix path to nw in project
  Update submodules
  Update submodules
  FIX (tidy): xml tidy condition
  FEATURE (editor): Allow code formating
  TOOLS (submodules): update submodules
  FEATURE (single gist): add JSFiddle and iconify playgrounds
  RELEASE: v0.3.1
  TOOLS (release script): fix release script
  TOOLS (release script): bump nwjs version to 0.12.2
  FIX (Notifications): notifications layout on log-in screen
  STYLE (share): Fix share button breaking the row in share dialog.
  FIX (Notifications): notifications braking layout
","b8d5c4b4eeb4930f77b68bb85ca875d0d6d7a602,82fcb2c1bfec321c08d6efe17539159ec6c8eebd",5,2,0,0,7,"10,7,22,54,3,1,4,0,0,0,0,0,0,0,0,0,0,0",7,101,0.0,55
17309,gisto_gisto,5ced41e201923950996c6e76e1a40d30e690c905,1448223506,"Add modal service
",1a6f92e3dabf6224e1abbaf3c9b0e3a93a9933d8,2,0,0,0,2,"10,7,22,54,5,1,4,0,0,0,0,0,0,0,0,0,0,0",7,103,0.0,55
17310,gisto_gisto,26205149b3bbb7df42222f5b917c822386a6a7a5,1448223582,"Merge branch 'feature/modal' into feature/offline

* feature/modal:
  WIP modal dialog
  FIX(layout) fix media breakpoint for gist details

# Conflicts:
#	app/index.html
","5ced41e201923950996c6e76e1a40d30e690c905,0045ad98d74010922aecfe5dca471a121e639909",1,0,0,0,1,"10,7,22,55,5,1,4,0,0,0,0,0,0,0,0,0,0,0",7,104,0.0,55
17311,gisto_gisto,aae13f603d09d66485b03bf7903b50820c6f0ade,1488791675,"CHORE (merge): merge with master
","6d8d0891ed54a95d9ba0153d2b45e284e29d6bfa,bfc2a2781642a1680a74415d6e5d8d010c8a5e61",3,0,0,1,4,"12,7,22,56,5,1,4,0,0,0,0,0,0,0,0,0,0,0",7,107,0.0,55
17312,gisto_gisto,601d9267c4e76c5ef774cbeb5a41afda681532a4,1534138142,"Merge branch 'next'

* next: (207 commits)
  Update README.md
  FIX (security): main security settings
  1.9.61
  FIX (windows): app not loading
  1.9.60
  TOOLS (windows): update nsis settings
  1.9.59
  TOOLS (package.json): upgrade electron-updater
  1.9.58
  TOOLS (package.json): downgrade packages
  TOOLS (package.json): upgrade packages
  1.9.57
  FIX (updater): on macOS
  1.9.56
  1.9.55
  TOOLS (build): always
  1.9.55
  TOOLS (webpack): only use hard-source at dev
  1.9.54
  TOOLS (relese): test release to GH
  ...
","b84a9e1a230524bf2e03bc0349b96d9e5e1f359d,7b931c6de89ad319aa319ddaef07296e2651342f",203,0,0,0,203,"27,18,114,84,40,20,7,0,0,0,0,0,0,0,0,0,0,0",7,310,0.0,55
17313,gisto_gisto,c621f92d2c9b0a2ed14ac1485abea09963149c89,1534139251,"merge next to master (unrelated-histories)
",601d9267c4e76c5ef774cbeb5a41afda681532a4,0,102,0,0,102,"20,11,92,28,35,19,3,0,0,0,0,0,0,0,0,0,0,0",7,208,0.0,55
17314,gisto_gisto,4a351e5b09cb017de486f416b6e20729fa359410,1534448608,"TOOLS (jest): separate config from package.json
",0b420c3dbd875941aaf5924e3ded778733733827,1,0,0,0,1,"21,11,92,28,35,19,3,0,0,0,0,0,0,0,0,0,0,0",7,209,0.0,55
17315,gisto_gisto,0bfa92aed4f77c89f7e383cc2e4d47bdf369fcfd,1534451430,"FIX (input color): add InputColor component
",4a351e5b09cb017de486f416b6e20729fa359410,3,0,0,0,3,"21,11,92,28,37,20,3,0,0,0,0,0,0,0,0,0,0,0",7,212,0.0,55
17316,gisto_gisto,a3341d256aee0cbf9cd8651ec2d925829ec86e25,1534660984,"FIX (Loading): loading indicator as separate component
",e2b8313cb969fa1ee26ab4df0a3ba76e5d455d1d,3,0,0,0,3,"21,11,92,30,38,20,3,0,0,0,0,0,0,0,0,0,0,0",7,215,0.0,55
17317,gisto_gisto,4d778362c5f94666a9b77ab99a2c66ca2b285ad7,1534800108,"FIX (controls): refactor controls + styling + add Checkbox and select
",dd885590066bb64ff4dc4edcaa42b7cdc0d00722,6,0,15,0,21,"21,11,92,22,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,221,0.0,55
17318,gisto_gisto,fc9c65152471dcb74eb8acd2bfc2b76e2c0378ea,1534914458,"test
",0b410b29d3e9e119989cfda991de60905b9971b1,1,0,0,0,1,"22,11,92,22,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,222,0.0,55
17319,gisto_gisto,520dc455124efe2e92d93412d54b185b46258983,1534914770,"1.9.72
",fc9c65152471dcb74eb8acd2bfc2b76e2c0378ea,1,0,0,0,1,"23,11,92,22,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,223,0.0,55
17320,gisto_gisto,087e2f490b850a48885c290f0488056a062e4717,1535320083,"Merge branch 'next'

* next:
  FIX (scrollbars): style scrollbars + make them pad on dashboard if needed
  FEATURE (revisions): list revisions + update some icons
","ca990243f90b59ac786893bed734050a370f285e,357c91faf1998a7398684d04ab49b168de9819e4",3,0,0,0,3,"23,11,95,22,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,226,0.0,55
17321,gisto_gisto,70d8c456319c5109703a3d2c3a69cea780e27116,1535482151,"FEATURE (webclient): add webclient issue #203
",a5a56f2b11b58851e917c75667c541bf9f673f7b,3,0,0,0,3,"24,11,97,22,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,229,0.0,55
17322,gisto_gisto,0bf82763b7d424e0505c5aabcc11414176e36a35,1535580814,"FIX (enterprise): fix login with GitHub enterprise
",70d8c456319c5109703a3d2c3a69cea780e27116,2,0,0,0,2,"24,11,99,22,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,231,0.0,55
17323,gisto_gisto,002ab02de5678d4545bc8e8ce7e5ab0bd17630db,1535658013,"Merge branch 'next'

* next:
  FEATURE (notifications): add toast notifications
","f8e69863d3796db925e7cb70076a0fcf13919a13,3d1e6109f4c9244e833b226419ca9eb1fb49e27d",1,1,0,0,2,"24,11,98,23,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,231,0.0,55
17324,gisto_gisto,4d62ead16093f126291513d560807686bf110ea5,1535790227,"FEATURE (emoji): render emoji in markdown (with custom renderer.text) closes #199
",9ad521b83de3ed8cf608ebb4d00fe01ba0a5df7c,3,0,0,0,3,"24,11,100,24,46,26,3,0,0,0,0,0,0,0,0,0,0,0",7,234,0.0,55
17325,gisto_gisto,d505d2a2d0c2817c1c91331dc12a27e28b079881,1535924414,"FIX (keybinding): show keybindings on ?
",a1ed64aed5d2952faf28ecc77292e79d95a0369d,3,0,0,0,3,"24,11,100,26,47,26,3,0,0,0,0,0,0,0,0,0,0,0",7,237,0.0,55
17326,gisto_gisto,68cfadffdf3eb68af00525b426144aef04d7a0e7,1536658526,"TEST (fix): fix failing test on linux because caseSentivity
",7da84a7484d814fd0640d39af4acfb677df3c336,0,0,0,2,2,"24,11,100,26,47,26,3,0,0,0,0,0,0,0,0,0,0,0",7,237,0.0,55
17327,gisto_gisto,db43e89e137733d9217a1ca76f0d5feb07cf73b9,1536698963,"Merge branch 'master' into next

* master:
  Set up CI with Azure Pipelines
","892d0d3cfed2288e0fad959cef25b27a217d8d7f,a6a7f1d6d8378693affda7677dfd65f7c8db85d9",1,0,0,0,1,"25,11,100,26,47,26,3,0,0,0,0,0,0,0,0,0,0,0",7,238,0.0,55
17328,gisto_gisto,c5b769ac78c3ee841ccc59be377711e8ab9e8fce,1536736936,"Merge with next
","9d7f2a907bb7a9ca54f697b1e5d74e48b5a3e75e,a6980263110e57b4011bafdb0293b234b6505547",0,0,0,1,1,"25,11,100,26,47,26,3,0,0,0,0,0,0,0,0,0,0,0",7,238,0.0,55
